,record_id,percent_male,percent_female,percent_child
23378,27774,43.64,35.45,20.91
23379,27949,44.35,26.09,29.57
23380,28011,74.78,25.22,0
23381,28098,76.85,23.15,0
23382,28112,62.18,25,12.82
23383,28124,80.38,9.49,10.13
23384,28141,67.54,32.46,0
23385,6613,67.72,32.28,0
23386,47496,74.62,25.38,0
23387,7012,24.11,27.66,48.23
23388,45260,68.03,31.97,0
23389,33306,46.88,53.12,0
23390,49322,59.82,40.18,0
23391,10309,51.69,48.31,0
23392,46042,72.04,27.96,0
23393,4821,75.56,24.44,0
23394,19980,62.96,37.04,0
23395,13429,53.06,46.94,0
23396,43041,75.81,24.19,0
23397,56016,80.58,19.42,0
23398,53953,50,50,0
23399,16175,74.44,25.56,0
23400,34802,60.55,39.45,0
23401,34967,53.85,46.15,0
23402,35038,83.47,16.53,0
23403,35119,87.94,12.06,0
23404,35140,91.43,8.57,0
23405,35168,31.68,46.53,21.78
23406,35279,55.81,44.19,0
23407,35376,51.49,48.51,0
23408,25499,80.56,19.44,0
23409,10767,84,16,0
23410,5259,73.02,26.98,0
23411,21471,53.72,46.28,0
23412,11928,80,20,0
23413,30625,55.64,44.36,0
23414,20504,64.46,35.54,0
23415,12847,46.59,53.41,0
23416,25640,84.96,15.04,0
23417,33254,79.37,20.63,0
23418,19133,80.34,19.66,0
23419,14296,69.5,30.5,0
23420,57123,50,50,0
23421,50455,72.12,27.88,0
23422,34693,44,32.8,23.2
23423,45520,65.36,34.64,0
23424,42508,28.72,26.6,44.68
23425,26895,74.56,25.44,0
23426,29140,57.69,42.31,0
23427,31625,36,38,26
23428,46433,69.84,30.16,0
23429,49504,73.24,26.76,0
23430,41848,69.18,30.82,0
23431,16024,69.88,30.12,0
23432,43639,61.06,38.94,0
23433,14152,65.79,34.21,0
23434,11364,56.36,43.64,0
23435,19070,59.12,40.88,0
23436,14035,24.78,23.01,52.21
23437,35425,54.05,45.95,0
23438,10854,79.41,20.59,0
23439,46629,63.29,36.71,0
23440,46058,79.51,20.49,0
23441,11890,68.63,31.37,0
23442,33272,70.32,29.68,0
23443,36190,69.48,30.52,0
23444,18488,63.77,36.23,0
23445,40149,58.02,41.98,0
23446,36657,77.06,22.94,0
23447,34188,54.1,45.9,0
23448,12232,65.81,34.19,0
23449,33434,66.36,33.64,0
23450,39918,31.65,31.65,36.71
23451,59970,70.55,29.45,0
23452,55669,68.09,31.91,0
23453,56454,33.91,22.99,43.1
23454,12031,46.51,53.49,0
23455,11690,71.55,28.45,0
23456,56160,54.4,45.6,0
23457,13349,63.77,36.23,0
23458,30956,34.33,12.69,52.99
23459,6474,74.4,25.6,0
23460,10084,68.12,31.88,0
23461,10138,95.66,4.34,0
23462,10161,61.05,23.16,15.79
23463,10239,52.38,47.62,0
23464,10278,49.49,22.22,28.28
23465,10453,17.07,39.02,43.9
23466,10521,55.56,44.44,0
23467,10597,80,20,0
23468,13331,70.94,29.06,0
23469,28774,64.44,35.56,0
23470,7441,79.61,20.39,0
23471,48460,62.5,37.5,0
23472,53683,67.12,32.88,0
23473,19138,52.83,47.17,0
23474,40033,70.51,29.49,0
23475,33243,74.14,25.86,0
23476,15224,41.75,32.04,26.21
23477,53356,70.87,29.13,0
23478,50278,80.39,19.61,0
23479,4304,47.25,52.75,0
23480,51320,68.35,31.65,0
23481,34169,57.02,42.98,0
23482,58362,54.4,45.6,0
23483,21656,65.08,34.92,0
23484,1463,62.81,37.19,0
23485,52180,38.14,38.98,22.88
23486,35252,69.75,30.25,0
23487,39944,69.94,30.06,0
23488,15609,64.96,35.04,0
23489,15731,65.66,34.34,0
23490,15779,92.66,7.34,0
23491,15791,60.68,26.5,12.82
23492,15905,20.87,19.13,60
23493,15965,60,40,0
23494,16016,37.5,40.62,21.88
23495,16171,54.69,45.31,0
23496,20041,45.45,54.55,0
23497,59381,72.08,27.92,0
23498,24536,81.03,18.97,0
23499,12791,79.49,20.51,0
23500,12833,31.33,54.22,14.46
23501,12934,56.57,43.43,0
23502,12998,50.4,36,13.6
23503,13041,90.86,9.14,0
23504,13139,34.51,28.17,37.32
23505,13165,45.45,54.55,0
23506,13228,44.19,39.53,16.28
23507,43106,71.52,28.48,0
23508,22927,74.49,25.51,0
23509,26163,42.11,57.89,0
23510,43043,78.52,21.48,0
23511,1524,84.09,15.91,0
23512,35232,69.03,30.97,0
23513,40539,67.84,32.16,0
23514,39856,64.81,35.19,0
23515,53940,63.77,36.23,0
23516,20507,59.77,40.23,0
23517,26996,71.7,28.3,0
23518,17281,67.42,32.58,0
23519,23608,63.46,36.54,0
23520,19792,46.51,53.49,0
23521,15192,52.42,47.58,0
23522,15056,50.85,49.15,0
23523,40229,45.87,54.13,0
23524,7540,81.75,18.25,0
23525,92,58.82,41.18,0
23526,20863,70.3,29.7,0
23527,7364,65.91,34.09,0
23528,46357,67.5,32.5,0
23529,4229,53.21,46.79,0
23530,16954,74.12,25.88,0
23531,2466,75.48,24.52,0
23532,49738,83.22,16.78,0
23533,22388,76.64,23.36,0
23534,6279,32.17,25.87,41.96
23535,32588,82.68,17.32,0
23536,41925,70,30,0
23537,58825,77.7,22.3,0
23538,31746,73.53,26.47,0
23539,56763,60.71,39.29,0
23540,23472,57.14,42.86,0
23541,3015,77.88,22.12,0
23542,48756,67.11,32.89,0
23543,1725,64.19,35.81,0
23544,32543,75.95,24.05,0
23545,53009,59.46,40.54,0
23546,50085,62.6,37.4,0
23547,5033,46.09,15.65,38.26
23548,32137,54.79,45.21,0
23549,59416,43.24,27.93,28.83
23550,45294,39.76,21.69,38.55
23551,58384,63.7,36.3,0
23552,41899,62.5,37.5,0
23553,38423,65.26,34.74,0
23554,7509,65.49,34.51,0
23555,3033,60.87,39.13,0
23556,31079,75.76,24.24,0
23557,31185,75.53,24.47,0
23558,34455,85,15,0
23559,8549,41.41,58.59,0
23560,23827,22.6,32.88,44.52
23561,45402,70.51,29.49,0
23562,31476,66.15,33.85,0
23563,26274,15.87,24.6,59.52
23564,6253,66.28,33.72,0
23565,30987,74.45,25.55,0
23566,13068,77.06,22.94,0
23567,5150,65.43,34.57,0
23568,46922,59.18,40.82,0
23569,43026,77.48,22.52,0
23570,59989,58.12,41.88,0
23571,59167,61.76,38.24,0
23572,58385,81.51,18.49,0
23573,32598,74.19,25.81,0
23574,34082,58.25,41.75,0
23575,13981,64.52,35.48,0
23576,32581,76.99,23.01,0
23577,54196,65.5,34.5,0
23578,36351,56.92,43.08,0
23579,3087,47.96,52.04,0
23580,2238,63.35,36.65,0
23581,24780,22.22,27.78,50
23582,57808,77.4,22.6,0
23583,55726,67.52,32.48,0
23584,48999,77.23,22.77,0
23585,4503,30.11,40.86,29.03
23586,39667,84.56,15.44,0
23587,28293,56.36,43.64,0
23588,719,39.29,33.57,27.14
23589,8430,39.55,24.63,35.82
23590,33387,48.98,51.02,0
23591,14443,73.38,26.62,0
23592,36819,69.83,30.17,0
23593,19394,57.14,42.86,0
23594,31582,63.08,36.92,0
23595,46560,76.58,23.42,0
23596,46681,34.48,18.39,47.13
23597,46688,69.35,20.43,10.22
23598,46710,68.63,22.06,9.31
23599,46730,33.68,42.11,24.21
23600,46837,65.06,34.94,0
23601,46936,79.43,20.57,0
23602,47041,54.78,45.22,0
23603,57485,70,30,0
23604,59003,60.63,39.37,0
23605,59112,37.38,27.1,35.51
23606,59127,84.96,15.04,0
23607,59154,66.25,15,18.75
23608,59189,70.86,29.14,0
23609,59268,63.16,36.84,0
23610,59424,32.19,26.03,41.78
23611,59442,51.89,48.11,0
23612,6101,58.73,41.27,0
23613,42330,63.53,36.47,0
23614,16138,80.58,19.42,0
23615,19234,45.45,54.55,0
23616,19348,19.49,38.14,42.37
23617,19434,36.55,26.21,37.24
23618,19439,66.34,23.76,9.9
23619,19464,81.94,18.06,0
23620,19535,25.25,36.36,38.38
23621,19540,46.15,30.77,23.08
23622,19682,36.89,31.07,32.04
23623,44532,63.11,36.89,0
23624,45203,28.97,23.36,47.66
23625,52382,64.46,35.54,0
23626,58788,77.17,22.83,0
23627,57908,62.5,37.5,0
23628,35564,66.21,33.79,0
23629,17993,70.25,29.75,0
23630,40572,63.97,36.03,0
23631,13103,47.66,52.34,0
23632,11774,60.64,39.36,0
23633,6660,74.03,25.97,0
23634,17952,53.41,46.59,0
23635,50489,71.63,28.37,0
23636,55226,45.19,54.81,0
23637,55299,72.5,27.5,0
23638,55350,40.82,43.88,15.31
23639,55429,65.05,34.95,0
23640,55549,69.03,30.97,0
23641,55570,65,21,14
23642,55602,54.12,11.86,34.02
23643,55679,34.25,28.77,36.99
23644,36712,20.51,38.46,41.03
23645,18771,84.29,15.71,0
23646,55438,63.23,36.77,0
23647,38569,63,37,0
23648,58365,68.7,31.3,0
23649,45242,66.3,33.7,0
23650,45316,90.75,9.25,0
23651,45345,88.34,11.66,0
23652,45360,57.27,42.73,0
23653,45449,76.19,23.81,0
23654,45532,73.85,26.15,0
23655,45663,29.82,28.07,42.11
23656,45743,57.14,42.86,0
23657,53985,23.68,28.95,47.37
23658,7693,56,44,0
23659,58169,44.34,55.66,0
23660,47137,48.94,51.06,0
23661,59556,61.54,38.46,0
23662,17377,67.31,32.69,0
23663,32557,66.67,33.33,0
23664,34645,56.32,43.68,0
23665,34191,66.18,33.82,0
23666,45648,56.99,43.01,0
23667,28267,43.38,20.59,36.03
23668,59020,50.55,49.45,0
23669,9857,53.54,46.46,0
23670,854,68.63,31.37,0
23671,53481,61.7,38.3,0
23672,34934,52.08,47.92,0
23673,11012,62.31,37.69,0
23674,31891,61.11,38.89,0
23675,43205,61.54,38.46,0
23676,58591,78.95,21.05,0
23677,58664,67.26,32.74,0
23678,58710,57.38,25.41,17.21
23679,58747,87.4,12.6,0
23680,58817,32.65,31.97,35.37
23681,58820,35.48,52.69,11.83
23682,58971,19.51,34.96,45.53
23683,58987,71.74,28.26,0
23684,55550,55.56,44.44,0
23685,56139,58.04,41.96,0
23686,35319,79.41,20.59,0
23687,31162,69.09,30.91,0
23688,25962,25.98,31.5,42.52
23689,5692,73.1,26.9,0
23690,36457,62.2,37.8,0
23691,10450,44.34,55.66,0
23692,41378,60.23,39.77,0
23693,24561,67.06,32.94,0
23694,8152,58.9,41.1,0
23695,53387,65.41,34.59,0
23696,59204,70.32,29.68,0
23697,15893,33.33,25.4,41.27
23698,18020,76.03,23.97,0
23699,23002,81.31,18.69,0
23700,11966,65.33,34.67,0
23701,43317,70.08,29.92,0
23702,31401,68.35,31.65,0
23703,20511,69.7,30.3,0
23704,36166,65.71,34.29,0
23705,11873,83.33,16.67,0
23706,12949,51.82,48.18,0
23707,5788,58.46,41.54,0
23708,20425,64.42,35.58,0
23709,18312,67.15,32.85,0
23710,51756,66.67,33.33,0
23711,33012,74.05,25.95,0
23712,7427,64.56,35.44,0
23713,26650,68.03,31.97,0
23714,28450,68.82,31.18,0
23715,27486,58.7,41.3,0
23716,33330,71.93,28.07,0
23717,9139,78.86,21.14,0
23718,8893,38.38,27.27,34.34
23719,22956,48.35,51.65,0
23720,59911,43,57,0
23721,52546,45.19,54.81,0
23722,36510,45.28,54.72,0
23723,47895,79.2,20.8,0
23724,42064,64.9,35.1,0
23725,15461,68.66,31.34,0
23726,14117,24.66,27.4,47.95
23727,7739,34.68,31.45,33.87
23728,59812,79.83,20.17,0
23729,8860,60.14,39.86,0
23730,49036,81.51,18.49,0
23731,54984,63.91,36.09,0
23732,50410,62.33,37.67,0
23733,52439,75.56,24.44,0
23734,6355,80.14,19.86,0
23735,6396,50.62,22.5,26.88
23736,6408,90.14,9.86,0
23737,6452,61.9,38.1,0
23738,6501,20.83,60.42,18.75
23739,6571,43.21,28.4,28.4
23740,6725,35.51,32.61,31.88
23741,6825,29.31,33.62,37.07
23742,31097,46.88,53.12,0
23743,42937,52.38,47.62,0
23744,797,70.11,29.89,0
23745,7044,61.54,38.46,0
23746,7139,71.43,28.57,0
23747,7206,69.61,30.39,0
23748,7262,71.96,15.89,12.15
23749,7307,62.42,21.82,15.76
23750,7369,67.06,32.94,0
23751,7488,39.77,22.73,37.5
23752,7557,63.58,36.42,0
23753,44608,61.76,38.24,0
23754,2920,51.28,48.72,0
23755,11470,78.3,21.7,0
23756,44299,77.78,22.22,0
23757,46940,68.49,31.51,0
23758,39922,28.07,28.95,42.98
23759,15063,17.39,33.04,49.57
23760,18885,68.91,31.09,0
23761,23782,61.54,38.46,0
23762,8247,34.23,36.94,28.83
23763,58903,55.97,44.03,0
23764,54407,70.29,29.71,0
23765,25894,78.57,21.43,0
23766,18493,74.16,25.84,0
23767,4062,35.44,17.09,47.47
23768,5857,80,20,0
23769,58608,71.34,28.66,0
23770,25978,78.57,21.43,0
23771,10005,58.02,41.98,0
23772,47492,68.6,31.4,0
23773,39421,62.32,37.68,0
23774,15981,59.04,40.96,0
23775,11082,67.41,32.59,0
23776,25096,68,32,0
23777,1633,75.22,24.78,0
23778,28648,31.58,36.84,31.58
23779,2049,30.94,33.81,35.25
23780,3604,70.8,29.2,0
23781,15622,62.3,37.7,0
23782,6984,71.56,28.44,0
23783,29253,48.24,51.76,0
23784,22354,46.51,53.49,0
23785,34844,72.84,27.16,0
23786,20479,33.59,17.56,48.85
23787,50336,62.12,37.88,0
23788,30234,54.62,45.38,0
23789,13804,55.67,44.33,0
23790,52801,68.15,31.85,0
23791,59804,40.82,59.18,0
23792,32053,63.78,36.22,0
23793,23803,70.75,29.25,0
23794,18876,51,49,0
23795,40621,78.12,21.88,0
23796,57296,83.33,16.67,0
23797,47097,66.92,33.08,0
23798,43602,82.39,17.61,0
23799,59699,37.4,36.64,25.95
23800,44113,68.79,31.21,0
23801,39983,74.05,25.95,0
23802,23312,65.91,34.09,0
23803,45160,51.61,48.39,0
23804,19035,61.54,38.46,0
23805,5261,52.8,47.2,0
23806,40921,60.53,39.47,0
23807,3541,57.26,42.74,0
23808,2022,71.77,28.23,0
23809,49078,67.72,32.28,0
23810,43956,46.15,53.85,0
23811,12769,75,25,0
23812,31303,19.51,25.2,55.28
23813,33891,50.56,49.44,0
23814,52978,54.37,45.63,0
23815,38134,60.78,39.22,0
23816,4060,36.76,17.65,45.59
23817,24374,72.73,27.27,0
23818,53003,65.32,34.68,0
23819,28150,56.32,43.68,0
23820,22142,77.53,22.47,0
23821,16228,63.64,36.36,0
23822,19686,24.04,29.81,46.15
23823,11513,64,36,0
23824,9561,70.19,29.81,0
23825,30318,75.37,24.63,0
23826,35826,68.9,31.1,0
23827,55878,70.78,29.22,0
23828,25301,53.97,46.03,0
23829,11802,66.99,33.01,0
23830,16632,75.54,24.46,0
23831,6324,70.83,29.17,0
23832,21494,65.12,34.88,0
23833,55622,77.93,22.07,0
23834,3332,64.67,35.33,0
23835,32186,69.51,30.49,0
23836,29189,76.26,23.74,0
23837,37777,61.36,38.64,0
23838,1072,65.42,34.58,0
23839,44285,55.91,44.09,0
23840,44325,77.17,16.85,5.98
23841,44358,93.66,6.34,0
23842,44424,62.83,37.17,0
23843,44472,60.49,27.16,12.35
23844,44633,28.24,15.27,56.49
23845,44688,69.42,30.58,0
23846,44754,71.94,28.06,0
23847,4335,58.04,41.96,0
23848,7439,70,30,0
23849,21540,66.67,33.33,0
23850,3816,29.79,26.6,43.62
23851,43649,62.09,37.91,0
23852,30811,83.97,16.03,0
23853,32837,52.75,47.25,0
23854,53949,65.05,34.95,0
23855,54002,63.08,36.92,0
23856,54112,63.46,36.54,0
23857,54213,64.91,35.09,0
23858,54259,93.77,6.23,0
23859,54277,91.69,8.31,0
23860,54294,62.03,37.97,0
23861,54445,45.56,54.44,0
23862,15024,73.45,26.55,0
23863,15633,78.26,21.74,0
23864,26109,72.29,27.71,0
23865,1981,56.96,43.04,0
23866,3113,35.76,28.48,35.76
23867,36669,70.97,29.03,0
23868,52854,61.36,38.64,0
23869,57898,48.98,51.02,0
23870,31802,41.67,25.69,32.64
23871,2210,26.95,23.4,49.65
23872,2397,74.63,25.37,0
23873,44420,56.88,43.12,0
23874,22444,68.97,31.03,0
23875,46612,64.1,35.9,0
23876,47519,70.87,29.13,0
23877,36945,42,58,0
23878,14063,70.12,29.88,0
23879,30983,51.96,48.04,0
23880,21444,61.18,38.82,0
23881,32856,73.51,26.49,0
23882,24316,34.58,27.1,38.32
23883,25365,75.5,24.5,0
23884,35884,51.61,48.39,0
23885,41426,27.17,41.3,31.52
23886,32754,63.89,36.11,0
23887,55210,61.78,38.22,0
23888,37763,62.9,37.1,0
23889,44426,52.44,47.56,0
23890,2263,75,25,0
23891,41549,71.74,28.26,0
23892,53677,53.76,46.24,0
23893,53717,68.92,31.08,0
23894,53792,85.43,14.57,0
23895,53828,90.24,9.76,0
23896,53874,74.34,25.66,0
23897,53994,37.59,30.5,31.91
23898,54013,66.97,33.03,0
23899,54153,42.22,21.11,36.67
23900,42339,22.45,36.73,40.82
23901,20717,70.43,29.57,0
23902,41630,66.93,33.07,0
23903,38054,65.27,34.73,0
23904,17257,78.57,21.43,0
23905,11028,66.67,33.33,0
23906,57492,56.12,43.88,0
23907,26803,51.92,48.08,0
23908,9734,75.51,24.49,0
23909,29734,33.56,16.44,50
23910,47739,67.84,32.16,0
23911,34281,78.62,21.38,0
23912,47967,80.95,19.05,0
23913,12794,59.57,40.43,0
23914,18180,60,40,0
23915,27483,54.79,45.21,0
23916,31121,26.55,21.24,52.21
23917,25384,74.32,25.68,0
23918,46865,60.58,39.42,0
23919,51248,71.52,28.48,0
23920,53031,71.92,28.08,0
23921,55102,58.25,41.75,0
23922,40872,19.47,40.71,39.82
23923,34822,76.97,23.03,0
23924,53052,24.41,25.2,50.39
23925,54654,57.6,42.4,0
23926,4534,68.07,31.93,0
23927,25030,54.26,45.74,0
23928,24092,80.17,19.83,0
23929,58468,66.67,33.33,0
23930,40058,75.91,24.09,0
23931,5525,60,40,0
23932,25957,27.59,32.76,39.66
23933,28714,58.18,41.82,0
23934,31147,69.5,30.5,0
23935,27166,74.44,25.56,0
23936,15939,67.61,32.39,0
23937,3274,66.47,33.53,0
23938,45522,72.26,27.74,0
23939,9774,67.23,32.77,0
23940,6598,57.43,42.57,0
23941,49775,83.87,16.13,0
23942,2952,70.44,29.56,0
23943,25472,64.75,35.25,0
23944,1520,63.89,36.11,0
23945,25126,77.46,22.54,0
23946,3514,63.76,36.24,0
23947,20760,71.88,28.12,0
23948,51491,54.17,45.83,0
23949,50332,80.56,19.44,0
23950,57288,48.28,51.72,0
23951,3939,75.27,24.73,0
23952,4251,63.48,36.52,0
23953,15694,78.3,21.7,0
23954,13256,67.74,32.26,0
23955,14082,76.79,23.21,0
23956,10085,70.53,29.47,0
23957,10076,64.44,35.56,0
23958,17245,74.6,25.4,0
23959,54510,66.46,33.54,0
23960,59514,50,50,0
23961,49137,62.71,37.29,0
23962,50251,74.68,25.32,0
23963,42853,53.93,46.07,0
23964,16092,51.04,48.96,0
23965,52437,61.15,38.85,0
23966,25449,60,40,0
23967,37361,76,24,0
23968,3929,77.67,22.33,0
23969,49463,26.28,28.47,45.26
23970,12478,58.33,41.67,0
23971,11820,67.05,32.95,0
23972,34013,68.82,31.18,0
23973,22055,63.44,36.56,0
23974,45177,63.85,36.15,0
23975,50240,63.06,36.94,0
23976,6791,71.22,28.78,0
23977,33248,58.23,41.77,0
23978,22492,67.12,32.88,0
23979,42888,70.39,29.61,0
23980,54035,65.59,34.41,0
23981,43929,49.09,50.91,0
23982,35948,75.31,24.69,0
23983,45102,56.44,43.56,0
23984,45149,66.88,33.12,0
23985,45237,67.46,32.54,0
23986,45323,51.2,10.4,38.4
23987,45329,69.66,17.93,12.41
23988,45351,32.91,34.18,32.91
23989,45463,62.12,37.88,0
23990,45571,53.85,46.15,0
23991,49533,69.33,30.67,0
23992,5980,57.65,42.35,0
23993,55919,73.42,26.58,0
23994,56290,40.66,17.58,41.76
23995,46043,62.22,37.78,0
23996,24412,50.91,49.09,0
23997,2416,33.59,14.06,52.34
23998,49174,83.59,16.41,0
23999,4623,69.7,30.3,0
24000,33294,45.28,17.92,36.79
24001,39245,79.65,20.35,0
24002,29808,71.34,28.66,0
24003,8146,82.81,17.19,0
24004,48468,51.85,48.15,0
24005,45906,55.77,44.23,0
24006,56183,60.53,39.47,0
24007,56245,59.59,40.41,0
24008,56303,63.64,36.36,0
24009,56409,66.42,33.58,0
24010,56469,55.93,44.07,0
24011,56547,94.23,5.77,0
24012,56572,89.5,10.5,0
24013,56652,51.82,22.73,25.45
24014,8399,69.33,30.67,0
24015,50948,69.44,30.56,0
24016,54844,72.33,27.67,0
24017,32853,73.79,26.21,0
24018,11852,60.63,39.37,0
24019,36656,62.03,37.97,0
24020,3066,53.85,46.15,0
24021,51968,53.39,46.61,0
24022,27515,58.39,41.61,0
24023,48818,73.83,26.17,0
24024,9132,69.09,30.91,0
24025,52055,68.14,31.86,0
24026,29714,69.77,30.23,0
24027,50908,73.46,26.54,0
24028,52157,73.43,26.57,0
24029,52257,22.88,30.51,46.61
24030,52285,70,12.5,17.5
24031,52292,84.98,15.02,0
24032,52381,64.6,35.4,0
24033,52414,60.23,39.77,0
24034,52542,59,41,0
24035,52586,77.61,22.39,0
24036,47358,25.45,37.27,37.27
24037,1986,69.74,30.26,0
24038,9076,65.32,34.68,0
24039,51325,80.49,19.51,0
24040,24608,22.56,22.56,54.89
24041,23225,76.81,23.19,0
24042,23311,59.38,40.62,0
24043,23374,71.83,28.17,0
24044,23496,65.38,34.62,0
24045,23550,83.33,16.67,0
24046,23580,94.92,5.08,0
24047,23673,33.81,30.22,35.97
24048,23714,68.06,31.94,0
24049,17850,74.38,25.62,0
24050,21039,62.31,37.69,0
24051,56342,77.48,22.52,0
24052,46185,54.55,45.45,0
24053,38421,62.99,37.01,0
24054,38467,93.68,6.32,0
24055,38494,87.97,12.03,0
24056,38522,53.09,46.91,0
24057,38629,79.72,20.28,0
24058,38710,79.34,20.66,0
24059,38843,32.04,21.36,46.6
24060,38866,70.18,29.82,0
24061,16607,58.09,41.91,0
24062,9838,70.45,29.55,0
24063,9934,21.5,33.64,44.86
24064,10030,32.26,22.58,45.16
24065,10067,65.91,34.09,0
24066,10149,65.85,10.24,23.9
24067,10191,70.69,8.62,20.69
24068,10263,76.92,23.08,0
24069,10282,72.26,27.74,0
24070,57707,68.93,31.07,0
24071,34027,75.26,24.74,0
24072,1728,68.75,31.25,0
24073,51452,49.56,50.44,0
24074,45974,48.19,51.81,0
24075,47737,74.52,25.48,0
24076,39890,70.63,29.37,0
24077,210,76.69,23.31,0
24078,50690,26.06,26.06,47.89
24079,12870,72.67,27.33,0
24080,37626,64.44,35.56,0
24081,31752,67.52,32.48,0
24082,22978,70.54,29.46,0
24083,51089,27.14,32.86,40
24084,29509,64.71,35.29,0
24085,21602,74.47,25.53,0
24086,57942,62.89,37.11,0
24087,24315,28.19,30.87,40.94
24088,58658,71.6,28.4,0
24089,26261,57.33,42.67,0
24090,58421,70.27,29.73,0
24091,8832,76.03,23.97,0
24092,23530,27.36,21.7,50.94
24093,30381,73.94,26.06,0
24094,20467,78.86,21.14,0
24095,44523,74.24,25.76,0
24096,24367,52.43,47.57,0
24097,35964,69.23,30.77,0
24098,52138,58.25,41.75,0
24099,44782,64.13,35.87,0
24100,23501,57.14,42.86,0
24101,58435,73.68,26.32,0
24102,17079,66.67,33.33,0
24103,17141,60.31,39.69,0
24104,11388,70.69,29.31,0
24105,12907,60,40,0
24106,46070,65.14,34.86,0
24107,7988,70.54,29.46,0
24108,42782,62.16,37.84,0
24109,38255,53.09,46.91,0
24110,2429,58.99,41.01,0
24111,16552,63.36,36.64,0
24112,48581,78.63,21.37,0
24113,35504,68.75,31.25,0
24114,49724,62.5,37.5,0
24115,2442,67.37,32.63,0
24116,28379,62.67,37.33,0
24117,16446,77.78,22.22,0
24118,55907,70.41,29.59,0
24119,50901,71.94,28.06,0
24120,517,75.89,24.11,0
24121,37935,53,47,0
24122,22842,62.77,37.23,0
24123,25759,30.48,17.14,52.38
24124,36247,72,28,0
24125,11143,24.56,17.54,57.89
24126,4446,54.31,45.69,0
24127,50342,73.68,26.32,0
24128,52322,65.71,34.29,0
24129,26592,52.43,47.57,0
24130,25529,60.16,39.84,0
24131,46206,50.96,15.38,33.65
24132,52867,27.64,31.71,40.65
24133,15705,43.56,56.44,0
24134,30323,54.55,45.45,0
24135,12598,73.95,26.05,0
24136,15643,26.83,73.17,0
24137,48088,13.33,55.24,31.43
24138,33834,22.73,77.27,0
24139,38185,23.53,76.47,0
24140,12238,14.47,85.53,0
24141,1057,22.4,77.6,0
24142,26883,32.56,67.44,0
24143,26002,36.62,63.38,0
24144,40703,13.33,86.67,0
24145,56418,36.99,63.01,0
24146,49407,22.08,77.92,0
24147,47795,19.82,80.18,0
24148,36188,16.41,83.59,0
24149,31434,14.78,85.22,0
24150,1721,31.03,68.97,0
24151,48426,9.48,90.52,0
24152,42902,8.99,75.28,15.73
24153,38779,22.99,77.01,0
24154,37284,24.53,75.47,0
24155,55076,23.08,76.92,0
24156,32270,22.58,77.42,0
24157,16599,8.77,91.23,0
24158,45540,10.58,89.42,0
24159,44673,25.23,74.77,0
24160,45703,10.81,89.19,0
24161,29423,20,44,36
24162,29094,36.71,63.29,0
24163,5791,19.2,80.8,0
24164,36755,21.5,78.5,0
24165,52881,19.23,80.77,0
24166,48749,21.21,78.79,0
24167,19237,19.84,80.16,0
24168,19413,20.83,79.17,0
24169,18610,13.98,86.02,0
24170,39208,16.85,65.17,17.98
24171,36236,13.83,86.17,0
24172,4894,28.57,71.43,0
24173,58276,13.27,63.72,23.01
24174,14460,31.88,68.12,0
24175,40909,17.46,82.54,0
24176,46788,27.62,72.38,0
