,crime_id,time_of_incident,loc_id,crime_type,victim_gender
36313,C396833,2/24/15 22:00,AmAs10414,theft,M
36314,C396838,2/24/15 23:00,SoRu35808,sexual_assault,F
36315,C396865,2/25/15 4:00,KiRu29885,vandalism,M
36316,C396866,2/25/15 5:00,KiRu25520,harassment,F
36317,C396883,2/25/15 5:00,AkRu04537,murder,F
36318,C396890,2/25/15 7:00,AmAb09021,severe_assault,M
36319,C396900,2/25/15 9:00,AmRu14368,harassment,M
36320,C396904,2/25/15 14:00,AmRu15379,theft,M
36321,C396918,2/25/15 16:00,KiRu30265,sexual_assault,F
36322,C396919,2/25/15 17:00,KiZu31422,harassment,F
36323,C396922,2/25/15 17:00,AmAs10390,sexual_assault,F
36324,C396930,2/25/15 20:00,KiZu31036,theft,M
36325,C396971,2/25/15 20:00,KiZu30791,severe_assault,F
36326,C396972,2/25/15 21:00,AmBe11068,sexual_assault,M
36327,C396974,2/25/15 21:00,SoRu35284,theft,F
36328,C396976,2/25/15 21:00,SoRu36855,sexual_assault,C
36329,C396977,2/25/15 22:00,AmAs10528,severe_assault,M
36330,C396978,2/25/15 22:00,SoRu37307,public_intoxication,F
36331,C396998,2/25/15 23:00,KiRu29504,theft,F
36332,C397015,2/25/15 23:00,KiRu27520,harassment,F
36333,C397022,2/26/15 5:00,KiZu31408,sexual_assault,F
36334,C397050,2/26/15 6:00,AmDa12102,sexual_assault,F
36335,C397053,2/26/15 7:00,HaRu20023,sexual_assault,M
36336,C397064,2/26/15 8:00,AkRu07926,harassment,F
36337,C397074,2/26/15 9:00,SoRu37095,sexual_assault,F
36338,C397081,2/26/15 9:00,SoRu37816,sexual_assault,F
36339,C397082,2/26/15 10:00,KiZu30730,murder,F
36340,C397104,2/26/15 13:00,SoRu39225,harassment,F
36341,C397142,2/26/15 15:00,AkRu08297,theft,F
36342,C397143,2/26/15 20:00,KiRu25419,severe_assault,F
36343,C397154,2/26/15 23:00,AkRu08391,harassment,F
36344,C397160,2/27/15 4:00,AkLu01922,sexual_assault,F
36345,C397178,2/27/15 6:00,AkRu04898,harassment,F
36346,C397199,2/27/15 6:00,AkRu03559,public_intoxication,C
36347,C397205,2/27/15 6:00,SoMa33928,sexual_assault,F
36348,C397206,2/27/15 7:00,SoRu38339,theft,C
36349,C397210,2/27/15 8:00,KiRu25461,severe_assault,M
36350,C397255,2/27/15 8:00,AkRu05256,harassment,F
36351,C397267,2/27/15 9:00,KiRu28743,public_intoxication,M
36352,C397311,2/27/15 10:00,AkRu03584,harassment,M
36353,C397319,2/27/15 10:00,AmRu13394,harassment,M
36354,C397321,2/27/15 10:00,KiRu28922,harassment,F
36355,C397324,2/27/15 10:00,AkRu08016,public_intoxication,F
36356,C397348,2/27/15 11:00,AmRu12799,vandalism,M
36357,C397371,2/27/15 11:00,AmRu13860,sexual_assault,C
36358,C397374,2/27/15 14:00,AmDa11767,public_intoxication,F
36359,C397375,2/27/15 14:00,HaRu20114,murder,F
36360,C397387,2/27/15 15:00,KiZu31235,public_intoxication,F
36361,C397429,2/27/15 15:00,AkRu07150,public_intoxication,C
36362,C397472,2/27/15 16:00,AkRu05324,public_intoxication,F
36363,C397473,2/27/15 16:00,AkRu07606,harassment,F
36364,C397478,2/27/15 17:00,HaRu18974,murder,F
36365,C397480,2/27/15 17:00,AmAs10699,sexual_assault,F
36366,C397486,2/27/15 18:00,AmPw12648,harassment,M
36367,C397497,2/27/15 18:00,SoKo33386,public_intoxication,F
36368,C397498,2/27/15 18:00,KiRu29418,sexual_assault,F
36369,C397503,2/27/15 19:00,AmRu13416,harassment,F
36370,C397507,2/27/15 20:00,KiZu31139,harassment,F
36371,C397510,2/27/15 20:00,HaRu20791,severe_assault,C
36372,C397514,2/27/15 20:00,AmAb09233,harassment,M
36373,C397526,2/27/15 20:00,AmAs10655,vandalism,M
36374,C397545,2/27/15 20:00,SoRu39526,harassment,F
36375,C397550,2/27/15 20:00,SoRu34954,sexual_assault,F
36376,C397556,2/27/15 20:00,SoRu36131,harassment,F
36377,C397562,2/27/15 22:00,KiRu26476,severe_assault,M
36378,C397577,2/27/15 22:00,AmRu14549,public_intoxication,F
36379,C397587,2/27/15 22:00,AmDa11938,severe_assault,C
36380,C397594,2/27/15 23:00,AkHa00548,severe_assault,C
36381,C397608,2/27/15 23:00,KiZu31022,murder,F
36382,C397609,2/28/15 4:00,KiRu29136,theft,M
36383,C397612,2/28/15 5:00,AkRu05829,harassment,F
36384,C397619,2/28/15 6:00,AkRu04376,public_intoxication,F
36385,C397635,2/28/15 8:00,AmAm09966,theft,M
36386,C397648,2/28/15 8:00,HaRu17509,harassment,M
36387,C397658,2/28/15 9:00,AmBe11065,theft,C
36388,C397668,2/28/15 10:00,AmBe11272,harassment,M
36389,C397683,2/28/15 13:00,KiIs23633,severe_assault,M
36390,C397694,2/28/15 13:00,SoRu38731,vandalism,F
36391,C397722,2/28/15 14:00,SoRu39427,harassment,F
36392,C397724,2/28/15 14:00,SoRu34780,severe_assault,M
36393,C397729,2/28/15 16:00,KiRu26511,public_intoxication,F
36394,C397730,2/28/15 16:00,HaRu17211,theft,F
36395,C397743,2/28/15 16:00,AkRu07653,harassment,F
36396,C397747,2/28/15 17:00,SoMa33614,sexual_assault,M
36397,C397769,2/28/15 18:00,HaRu19904,public_intoxication,M
36398,C397791,2/28/15 18:00,KiZu31219,public_intoxication,M
36399,C397807,2/28/15 19:00,AkRu04333,public_intoxication,F
36400,C397812,2/28/15 20:00,HaRu20366,harassment,F
36401,C397818,2/28/15 20:00,AkRu05592,theft,F
36402,C397834,2/28/15 21:00,KiRu27110,murder,C
36403,C397846,2/28/15 22:00,SoMa33668,harassment,M
36404,C397855,2/28/15 22:00,AmBe11154,sexual_assault,M
36405,C397857,2/28/15 22:00,AkRu03627,public_intoxication,C
36406,C397860,2/28/15 23:00,AmAs10718,public_intoxication,M
36407,C397867,2/28/15 23:00,AkRu02990,harassment,F
36408,C397868,2/28/15 23:00,AkRu05654,theft,C
36409,C397870,2/28/15 23:00,HaRu19554,theft,M
36410,C397872,3/1/15 4:00,HaRu17648,harassment,F
36411,C397874,3/1/15 5:00,AkRu08091,public_intoxication,M
36412,C397886,3/1/15 5:00,KiRu28632,theft,C
36413,C397903,3/1/15 11:00,AkRu03210,theft,F
36414,C397910,3/1/15 12:00,SoRu35751,vandalism,M
36415,C397913,3/1/15 16:00,AkRu04807,public_intoxication,F
36416,C397916,3/1/15 17:00,AkRu07606,harassment,M
36417,C397920,3/1/15 18:00,AkRu05626,theft,C
36418,C397926,3/1/15 18:00,SoIl32528,public_intoxication,M
36419,C397928,3/1/15 19:00,AkRu02691,public_intoxication,M
36420,C397935,3/1/15 20:00,AkRu05829,severe_assault,F
36421,C397936,3/1/15 20:00,AmDa11794,theft,M
36422,C397937,3/1/15 20:00,KiRu29176,harassment,M
36423,C397944,3/1/15 21:00,AmDa11449,severe_assault,C
36424,C397951,3/1/15 22:00,KiZu30730,theft,F
36425,C397965,3/1/15 22:00,AmAs10049,severe_assault,F
36426,C397974,3/1/15 23:00,SoCh32030,harassment,C
36427,C397979,3/2/15 4:00,AmBe11296,theft,F
36428,C397981,3/2/15 5:00,AkRu07179,sexual_assault,F
36429,C397988,3/2/15 6:00,SoRu37956,harassment,F
36430,C397990,3/2/15 7:00,AkRu04198,sexual_assault,F
36431,C397996,3/2/15 7:00,SoRu38966,harassment,F
36432,C398019,3/2/15 8:00,KiRu27416,sexual_assault,F
36433,C398021,3/2/15 9:00,AkRu07616,theft,M
36434,C398026,3/2/15 9:00,SoRu38399,severe_assault,M
36435,C398051,3/2/15 10:00,AmAm09409,theft,M
36436,C398053,3/2/15 14:00,AkRu08654,sexual_assault,M
36437,C398081,3/2/15 14:00,SoRu35181,theft,M
36438,C398092,3/2/15 15:00,AkRu07878,public_intoxication,F
36439,C398107,3/2/15 15:00,KiZu31009,sexual_assault,F
36440,C398117,3/2/15 15:00,SoRu35100,harassment,F
36441,C398138,3/2/15 17:00,SoRu37568,theft,C
36442,C398145,3/2/15 17:00,SoCh31978,sexual_assault,F
36443,C398154,3/2/15 19:00,SoRu35575,harassment,F
36444,C398156,3/2/15 19:00,SoRu37568,murder,F
36445,C398159,3/2/15 20:00,KiRu27717,harassment,F
36446,C398163,3/2/15 21:00,KiRu28570,public_intoxication,M
36447,C398173,3/2/15 23:00,AmRu13853,public_intoxication,M
36448,C398180,3/2/15 23:00,AmRu12953,theft,M
36449,C398185,3/3/15 7:00,HaRu20304,sexual_assault,F
36450,C398198,3/3/15 8:00,HaZa21673,severe_assault,F
36451,C398231,3/3/15 9:00,AmRu15206,theft,M
36452,C398240,3/3/15 10:00,KiRu25419,public_intoxication,F
36453,C398249,3/3/15 11:00,KiRu27024,harassment,F
36454,C398263,3/3/15 12:00,AmAb09314,harassment,F
36455,C398266,3/3/15 12:00,HaRu17833,sexual_assault,F
36456,C398269,3/3/15 13:00,KiRu27506,public_intoxication,C
36457,C398275,3/3/15 14:00,SoRu35024,theft,F
36458,C398283,3/3/15 16:00,AmDa11937,public_intoxication,F
36459,C398290,3/3/15 17:00,AkRu07466,sexual_assault,F
36460,C398305,3/3/15 19:00,AkLu01909,harassment,F
36461,C398326,3/3/15 20:00,KiZu30750,harassment,F
36462,C398343,3/3/15 21:00,KiMr25115,murder,F
36463,C398349,3/3/15 21:00,KiAm22112,public_intoxication,F
36464,C398367,3/3/15 22:00,AkRu07662,theft,C
36465,C398390,3/3/15 23:00,HaRu17895,theft,C
36466,C398404,3/4/15 7:00,AkRu08275,vandalism,M
36467,C398409,3/4/15 10:00,AkRu07070,theft,C
36468,C398413,3/4/15 14:00,KiRu25520,sexual_assault,F
36469,C398415,3/4/15 14:00,AmPw12461,sexual_assault,F
36470,C398417,3/4/15 15:00,AmDa12126,severe_assault,M
36471,C398419,3/4/15 15:00,AkRu04771,vandalism,F
36472,C398430,3/4/15 17:00,AkRu08935,public_intoxication,C
36473,C398437,3/4/15 18:00,AkRu08200,theft,M
36474,C398446,3/4/15 18:00,SoRu39344,harassment,F
36475,C398461,3/4/15 19:00,HaRu19113,harassment,F
36476,C398464,3/4/15 20:00,HaRu20437,harassment,F
36477,C398470,3/4/15 21:00,KiRu25650,theft,F
36478,C398477,3/4/15 21:00,KiRu28922,harassment,F
36479,C398483,3/4/15 21:00,AmAm10000,severe_assault,F
36480,C398518,3/4/15 22:00,KiZu31313,public_intoxication,M
36481,C398519,3/4/15 22:00,KiRu27251,vandalism,M
36482,C398520,3/5/15 4:00,SoRu35751,harassment,F
36483,C398525,3/5/15 6:00,KiZu31235,harassment,M
36484,C398537,3/5/15 6:00,SoIl32452,harassment,C
36485,C398556,3/5/15 8:00,KiZu30961,harassment,F
36486,C398566,3/5/15 9:00,HaRu17498,murder,F
36487,C398569,3/5/15 10:00,SoRu38519,severe_assault,C
36488,C398586,3/5/15 12:00,KiRu26401,sexual_assault,F
36489,C398595,3/5/15 13:00,AmAb09279,theft,M
36490,C398607,3/5/15 16:00,AkRu03888,public_intoxication,F
36491,C398619,3/5/15 16:00,KiRu30265,sexual_assault,F
36492,C398628,3/5/15 18:00,SoRu35225,vandalism,F
36493,C398630,3/5/15 19:00,SoRu38767,sexual_assault,F
36494,C398646,3/5/15 20:00,HaRu18951,harassment,M
36495,C398653,3/5/15 20:00,KiIs23943,theft,F
36496,C398664,3/5/15 21:00,AkRu03272,severe_assault,F
36497,C398668,3/5/15 21:00,HaRu18704,vandalism,F
36498,C398688,3/5/15 23:00,HaSe21178,harassment,F
36499,C398695,3/5/15 23:00,HaRu18243,murder,F
36500,C398708,3/5/15 23:00,HaRu19229,sexual_assault,F
36501,C398710,3/6/15 4:00,AkKi01525,theft,F
36502,C398716,3/6/15 4:00,KiRu26078,theft,F
36503,C398722,3/6/15 4:00,AmDa11817,harassment,M
36504,C398730,3/6/15 5:00,SoRu35293,harassment,F
36505,C398734,3/6/15 6:00,AmDa12102,sexual_assault,F
36506,C398756,3/6/15 7:00,SoCh31969,vandalism,C
36507,C398761,3/6/15 8:00,KiRu25930,public_intoxication,M
36508,C398768,3/6/15 9:00,HaRu18332,murder,F
36509,C398769,3/6/15 13:00,SoRu36250,sexual_assault,F
36510,C398773,3/6/15 13:00,AkRu04462,harassment,F
36511,C398783,3/6/15 16:00,KiRu26943,harassment,M
36512,C398784,3/6/15 16:00,AkRu02836,theft,C
36513,C398785,3/6/15 17:00,SoRu36819,harassment,F
36514,C398800,3/6/15 17:00,HaRu19804,vandalism,F
36515,C398812,3/6/15 17:00,AkRu08077,sexual_assault,F
36516,C398813,3/6/15 19:00,KiRu30485,severe_assault,F
36517,C398846,3/6/15 19:00,AkRu04289,harassment,F
36518,C398851,3/6/15 20:00,SoRu38449,vandalism,C
36519,C398873,3/6/15 21:00,AkRu03823,vandalism,F
36520,C398881,3/6/15 21:00,AmRu15131,theft,C
36521,C398891,3/6/15 21:00,AmRu15092,harassment,F
36522,C398901,3/6/15 22:00,AkRu05288,harassment,F
36523,C398907,3/7/15 4:00,AkRu05699,sexual_assault,F
36524,C398908,3/7/15 5:00,AkRu06924,vandalism,F
36525,C398909,3/7/15 5:00,AkRu03998,harassment,F
36526,C398925,3/7/15 6:00,KiRu30549,theft,F
36527,C398926,3/7/15 6:00,KiRu29575,theft,F
36528,C398928,3/7/15 7:00,AkRu08094,severe_assault,F
36529,C398937,3/7/15 7:00,HaRu20791,public_intoxication,F
36530,C398942,3/7/15 8:00,HaRu18458,harassment,M
36531,C398967,3/7/15 9:00,KiZu31123,harassment,C
36532,C398968,3/7/15 10:00,AkRu04771,public_intoxication,M
36533,C398984,3/7/15 10:00,AkRu05637,theft,F
36534,C398989,3/7/15 10:00,KiRu26779,harassment,F
36535,C398999,3/7/15 13:00,SoRu34921,theft,F
36536,C399003,3/7/15 17:00,AkRu08164,public_intoxication,F
36537,C399004,3/7/15 17:00,HaRu19107,vandalism,F
36538,C399031,3/7/15 17:00,AkHa00548,severe_assault,F
36539,C399034,3/7/15 17:00,SoRu34682,vandalism,F
36540,C399039,3/7/15 20:00,KiRu28570,theft,F
36541,C399057,3/7/15 20:00,HaRu19107,theft,F
36542,C399063,3/7/15 21:00,AmBe11068,harassment,M
36543,C399068,3/7/15 22:00,SoRu39202,public_intoxication,C
36544,C399076,3/7/15 22:00,SoRu38874,harassment,F
36545,C399077,3/7/15 22:00,SoRu39248,severe_assault,F
36546,C399078,3/7/15 23:00,AmAm09441,sexual_assault,C
36547,C399081,3/7/15 23:00,KiRu26166,theft,M
36548,C399088,3/8/15 6:00,SoRu37537,public_intoxication,M
36549,C399097,3/8/15 7:00,AmRu15190,theft,M
36550,C399099,3/8/15 8:00,KiRu28917,theft,M
36551,C399104,3/8/15 9:00,SoRu36729,sexual_assault,F
36552,C399110,3/8/15 9:00,KiRu30476,harassment,M
36553,C399120,3/8/15 10:00,KiRu28972,severe_assault,F
36554,C399126,3/8/15 14:00,KiRu30242,theft,C
36555,C399128,3/8/15 16:00,HaRu19799,public_intoxication,F
36556,C399142,3/8/15 16:00,AmBe11115,public_intoxication,M
36557,C399150,3/8/15 19:00,SoRu39078,murder,F
36558,C399170,3/8/15 20:00,AmRu15092,severe_assault,M
36559,C399176,3/8/15 21:00,SoKo33224,sexual_assault,C
36560,C399179,3/9/15 4:00,AmAs10463,harassment,M
36561,C399181,3/9/15 5:00,AmDa11722,harassment,M
36562,C399182,3/9/15 6:00,AmDa11644,sexual_assault,F
36563,C399187,3/9/15 13:00,AkRu04889,public_intoxication,F
36564,C399190,3/9/15 13:00,SoRu36839,sexual_assault,F
36565,C399191,3/9/15 16:00,AmDa12231,theft,M
36566,C399211,3/9/15 17:00,AkRu08724,public_intoxication,F
36567,C399233,3/9/15 17:00,KiZu31067,theft,M
36568,C399243,3/9/15 17:00,KiMr24818,harassment,F
36569,C399251,3/9/15 19:00,KiRu28929,murder,M
36570,C399264,3/9/15 19:00,AmAs10699,harassment,M
36571,C399271,3/9/15 19:00,AkRu03199,harassment,F
36572,C399273,3/9/15 19:00,AkRu05131,public_intoxication,F
36573,C399274,3/9/15 20:00,AkRu07971,murder,F
36574,C399284,3/9/15 22:00,SoRu34964,sexual_assault,F
36575,C399292,3/9/15 22:00,AkRu03675,sexual_assault,F
36576,C399297,3/10/15 4:00,KiRu26216,harassment,F
36577,C399300,3/10/15 4:00,KiRu27024,public_intoxication,F
36578,C399303,3/10/15 5:00,AkRu07411,harassment,F
36579,C399330,3/10/15 5:00,KiRu26004,severe_assault,M
36580,C399333,3/10/15 6:00,KiRu27262,harassment,F
36581,C399352,3/10/15 6:00,AkRu03848,theft,F
36582,C399368,3/10/15 8:00,AkRu05828,public_intoxication,M
36583,C399380,3/10/15 9:00,AmAs10389,severe_assault,M
36584,C399389,3/10/15 10:00,AkRu06765,sexual_assault,F
36585,C399396,3/10/15 11:00,KiRu29183,theft,F
36586,C399425,3/10/15 11:00,AmRu15206,sexual_assault,C
36587,C399435,3/10/15 12:00,SoRu35756,harassment,F
36588,C399466,3/10/15 13:00,AkRu06970,harassment,F
36589,C399494,3/10/15 17:00,HaRu19188,vandalism,F
36590,C399495,3/10/15 19:00,AmAs10718,sexual_assault,M
36591,C399497,3/10/15 19:00,AmRu13817,sexual_assault,C
36592,C399509,3/10/15 20:00,AkRu08588,theft,C
36593,C399518,3/10/15 21:00,HaRu19846,murder,F
36594,C399534,3/10/15 21:00,SoKo33124,sexual_assault,F
36595,C399543,3/10/15 21:00,AkRu05663,theft,F
36596,C399562,3/10/15 22:00,AmDa12160,public_intoxication,M
36597,C399565,3/10/15 23:00,AmRu13254,theft,M
36598,C399592,3/10/15 23:00,HaRu18229,vandalism,C
36599,C399628,3/10/15 23:00,AkRu07980,sexual_assault,F
36600,C399652,3/10/15 23:00,KiZu30863,sexual_assault,F
36601,C399653,3/10/15 23:00,AmPw12478,severe_assault,M
36602,C399678,3/11/15 5:00,AmAb09314,murder,F
36603,C399683,3/11/15 5:00,AmPw12430,public_intoxication,F
36604,C399709,3/11/15 6:00,AkRu03443,theft,C
36605,C399718,3/11/15 8:00,HaRu17965,severe_assault,C
36606,C399731,3/11/15 8:00,SoRu36787,sexual_assault,F
36607,C399737,3/11/15 9:00,KiRu25615,vandalism,F
36608,C399753,3/11/15 9:00,SoIl32723,theft,M
36609,C399754,3/11/15 12:00,KiRu27914,harassment,F
36610,C399761,3/11/15 12:00,SoRu37646,harassment,F
36611,C399785,3/11/15 13:00,KiRu26718,sexual_assault,F
36612,C399790,3/11/15 13:00,HaDj16895,public_intoxication,C
36613,C399792,3/11/15 16:00,HaRu17314,sexual_assault,F
36614,C399793,3/11/15 17:00,HaRu19152,sexual_assault,F
36615,C399802,3/11/15 20:00,KiRu25780,sexual_assault,F
36616,C399820,3/11/15 20:00,KiMr24748,public_intoxication,F
36617,C399826,3/11/15 20:00,KiZu31415,harassment,F
36618,C399833,3/11/15 21:00,KiZu30731,harassment,M
36619,C399836,3/11/15 22:00,AmAs10597,severe_assault,M
36620,C399839,3/11/15 22:00,SoRu39076,sexual_assault,F
36621,C399867,3/11/15 23:00,KiRu27437,harassment,F
36622,C399873,3/11/15 23:00,HaRu18197,harassment,F
36623,C399878,3/12/15 5:00,AmPw12313,public_intoxication,M
36624,C399889,3/12/15 9:00,SoRu35817,harassment,F
36625,C399893,3/12/15 12:00,KiZu30942,harassment,F
36626,C399895,3/12/15 13:00,SoMa34088,sexual_assault,F
36627,C399904,3/12/15 16:00,AkRu06749,harassment,F
36628,C399923,3/12/15 20:00,AkRu05911,theft,F
36629,C399928,3/12/15 21:00,AmDa12096,public_intoxication,C
36630,C399930,3/12/15 22:00,KiZu31304,harassment,F
36631,C399932,3/12/15 22:00,SoRu37215,harassment,F
36632,C399934,3/12/15 23:00,KiZu30742,sexual_assault,M
36633,C399938,3/12/15 23:00,KiRu26483,harassment,F
36634,C399945,3/12/15 23:00,KiZu31415,vandalism,F
36635,C399956,3/13/15 4:00,KiRu27769,vandalism,M
36636,C399977,3/13/15 4:00,SoRu35143,sexual_assault,F
36637,C400002,3/13/15 5:00,SoRu37513,murder,F
36638,C400015,3/13/15 6:00,AmBe11175,sexual_assault,M
36639,C400016,3/13/15 9:00,AmAb09122,severe_assault,M
36640,C400017,3/13/15 10:00,KiZu31210,sexual_assault,F
36641,C400022,3/13/15 10:00,HaRu17179,theft,F
36642,C400036,3/13/15 11:00,SoRu38339,severe_assault,C
36643,C400038,3/13/15 11:00,SoRu39076,murder,F
36644,C400058,3/13/15 11:00,AmAs10595,harassment,M
36645,C400117,3/13/15 12:00,KiRu29779,public_intoxication,M
36646,C400137,3/13/15 13:00,KiZu31079,harassment,F
36647,C400151,3/13/15 16:00,AkRu05465,sexual_assault,F
36648,C400155,3/13/15 19:00,AmDa12045,harassment,M
36649,C400178,3/13/15 19:00,HaRu17110,theft,C
36650,C400187,3/13/15 19:00,AkRu04035,vandalism,F
36651,C400190,3/13/15 20:00,AkRu07169,harassment,F
36652,C400199,3/13/15 20:00,AkRu07001,sexual_assault,F
36653,C400206,3/13/15 20:00,AkRu04505,theft,F
36654,C400207,3/13/15 20:00,SoRu35111,theft,C
36655,C400210,3/13/15 21:00,SoRu37042,murder,F
36656,C400216,3/13/15 21:00,SoRu37996,harassment,F
36657,C400217,3/13/15 22:00,AkRu05326,harassment,F
36658,C400224,3/13/15 22:00,AmRu14380,theft,M
36659,C400226,3/13/15 22:00,AmBe11091,vandalism,M
36660,C400229,3/13/15 22:00,AmPw12770,public_intoxication,C
36661,C400236,3/13/15 23:00,AkRu04884,severe_assault,F
36662,C400280,3/13/15 23:00,AmAm09515,theft,M
36663,C400285,3/13/15 23:00,AmRu14765,vandalism,F
36664,C400297,3/13/15 23:00,KiRu30494,public_intoxication,C
36665,C400298,3/13/15 23:00,AkRu08260,harassment,F
36666,C400307,3/14/15 4:00,AmAs10338,theft,F
36667,C400309,3/14/15 7:00,KiZu30972,theft,F
36668,C400347,3/14/15 7:00,KiRu26276,harassment,F
36669,C400359,3/14/15 8:00,AkRu04081,public_intoxication,M
36670,C400369,3/14/15 9:00,HaRu17314,theft,C
36671,C400380,3/14/15 11:00,AmPw12697,harassment,M
36672,C400398,3/14/15 12:00,HaRu17513,harassment,F
36673,C400403,3/14/15 13:00,AmPw12313,vandalism,M
36674,C400418,3/14/15 16:00,SoRu37483,severe_assault,F
36675,C400433,3/14/15 17:00,KiRu25780,sexual_assault,M
36676,C400436,3/14/15 17:00,AmRu13119,severe_assault,C
36677,C400437,3/14/15 17:00,AkRu06157,vandalism,M
36678,C400445,3/14/15 18:00,AmPw12645,vandalism,M
36679,C400451,3/14/15 19:00,HaRu19818,sexual_assault,F
36680,C400455,3/14/15 20:00,AmRu15823,theft,F
36681,C400464,3/14/15 21:00,AkRu08699,theft,F
36682,C400496,3/14/15 21:00,SoRu39080,theft,F
36683,C400504,3/14/15 21:00,KiRu28024,theft,F
36684,C400512,3/14/15 21:00,AkRu03584,murder,F
36685,C400514,3/14/15 22:00,HaRu19381,vandalism,M
36686,C400522,3/14/15 23:00,KiAm22437,severe_assault,M
36687,C400525,3/14/15 23:00,AkRu06516,harassment,F
36688,C400537,3/15/15 5:00,HaRu20099,sexual_assault,M
36689,C400569,3/15/15 5:00,AmPw12638,theft,M
36690,C400573,3/15/15 10:00,KiRu29730,public_intoxication,M
36691,C400576,3/15/15 10:00,HaRu19561,severe_assault,M
36692,C400580,3/15/15 13:00,KiRu27620,vandalism,C
36693,C400585,3/15/15 14:00,AkRu05383,theft,F
36694,C400601,3/15/15 18:00,SoRu38310,vandalism,F
36695,C400603,3/15/15 18:00,SoRu39225,theft,M
36696,C400617,3/15/15 18:00,AkRu03173,theft,F
36697,C400620,3/15/15 19:00,AkRu02794,severe_assault,C
36698,C400638,3/15/15 19:00,KiZu31100,harassment,M
36699,C400642,3/15/15 21:00,HaRu20769,theft,M
36700,C400654,3/15/15 21:00,KiRu25506,sexual_assault,M
36701,C400657,3/15/15 21:00,AkRu04479,harassment,F
36702,C400661,3/15/15 21:00,AmRu14549,public_intoxication,M
36703,C400662,3/15/15 23:00,HaZa21848,public_intoxication,F
36704,C400673,3/15/15 23:00,AkRu06750,vandalism,C
36705,C400690,3/16/15 4:00,KiRu27278,severe_assault,F
36706,C400710,3/16/15 5:00,SoRu36890,theft,F
36707,C400717,3/16/15 5:00,HaRu17331,theft,F
36708,C400724,3/16/15 7:00,KiRu29418,theft,C
36709,C400725,3/16/15 16:00,KiRu29316,sexual_assault,F
36710,C400728,3/16/15 20:00,KiZu30834,sexual_assault,F
36711,C400762,3/16/15 21:00,AkRu07786,harassment,F
36712,C400774,3/16/15 21:00,AmPw12638,theft,M
36713,C400778,3/16/15 22:00,AmAs10467,public_intoxication,F
36714,C400792,3/16/15 22:00,SoRu36349,harassment,M
36715,C400797,3/16/15 23:00,AkRu04693,public_intoxication,C
36716,C400799,3/17/15 4:00,HaRu18887,harassment,F
36717,C400803,3/17/15 4:00,SoRu38387,sexual_assault,F
36718,C400805,3/17/15 4:00,AmAs10336,sexual_assault,F
36719,C400818,3/17/15 5:00,KiRu30461,harassment,F
36720,C400870,3/17/15 5:00,AmRu13830,vandalism,M
36721,C400872,3/17/15 5:00,AmAb09084,murder,C
